"","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant"
"YARS1",3681.51437837598,0.658009079348338,0.0505529633236309,2.13671976064821e-39,2.0354234164397e-37,"Up"
"SPOCK2",9765.72105063323,-1.30947441611678,0.101072055090817,2.24897974349253e-39,2.12921812279612e-37,"Down"
"CREM",3764.95127615753,1.52971994226074,0.118340971180904,2.92610891145105e-39,2.7533971171654e-37,"Up"
"RBMS2",708.318853047405,-1.20750133558845,0.093621806656894,6.08048224841875e-39,5.68690921561201e-37,"Down"
"TSPAN3",4171.50357954608,-0.813058555513089,0.0629799441702534,7.47399500720293e-39,6.94811391272021e-37,"Down"
"BTN3A2",2316.04159731421,-0.686216310697154,0.0530961537521268,8.29077497669652e-39,7.66127182277729e-37,"Down"
"ANO10",403.304101794505,1.32948078609109,0.103528404514968,1.00938621398917e-38,9.27193336564338e-37,"Up"
"SEMA4G",281.243550223692,-2.62119879920013,0.205566483227283,2.4195667768781e-38,2.20939375744278e-36,"Down"
"RBM47",1336.2664453054,-1.06518149513682,0.0833139768633567,2.44675510286034e-38,2.22107792631417e-36,"Down"
"FOXO3",1146.67015900066,-1.28751629082885,0.101109213439364,4.08309300483475e-38,3.68481235383683e-36,"Down"
"CD9",2282.05588898836,-1.18839817812675,0.0933818085325986,7.27935277109902e-38,6.53110302113954e-36,"Down"
"GDA",322.33277077559,-2.04679976390792,0.162101155768492,1.00580283536497e-37,8.9719938470244e-36,"Down"
"KRT80",871.841619060747,-1.62199326106731,0.128389151149236,1.10218312076873e-37,9.77522409178332e-36,"Down"
"FOS",315.338829442994,-1.60636420141761,0.127281980648378,1.68484623478611e-37,1.48574554829824e-35,"Down"
"TSPAN8",1134.32383461376,-1.70135604482946,0.135123917259854,1.9013708502683e-37,1.66715653189434e-35,"Down"
"MAD2L2",1232.77869812748,1.32179605913347,0.104965467856734,2.25278091557089e-37,1.96411949655876e-35,"Up"
"CTDSP2",3019.83504884995,-0.807566483240058,0.063974600367641,3.48707219001434e-37,3.02317404698322e-35,"Down"
"PTPN9",1536.45742248863,0.719655698971022,0.0570960474171067,5.34936859758199e-37,4.61181319541258e-35,"Up"
"SKA1",838.295805944572,1.19114989007198,0.0953434691152634,5.74711088398174e-37,4.92718973120034e-35,"Up"
"PLEKHG6",275.087682086547,-2.26362159133251,0.181151225159935,6.20618725978728e-37,5.29137468469819e-35,"Down"
"SGK1",1698.59129054585,-1.03717204614552,0.0827334660992968,6.46667953035108e-37,5.48317574243834e-35,"Down"
"FOXA1",564.846856347727,-1.50160591946574,0.120203778305718,7.03528766417149e-37,5.93270815483576e-35,"Down"
"FSCN1",268.186450492107,2.379909981297,0.191069320196399,8.09432818063907e-37,6.78867785237077e-35,"Up"
"CAVIN1",1081.49864879545,-1.72509453516661,0.138340915558383,9.03562081890236e-37,7.53717299877304e-35,"Down"
"PLEK",7008.87914124573,0.902258565817659,0.0720103692153772,9.35446660752416e-37,7.76118971437166e-35,"Up"
"IQANK1",471.420047360247,-1.29623762797403,0.104000454538727,1.43358530796007e-36,1.18305285948876e-34,"Down"
"NCR3",1918.1220134133,1.27261536856411,0.102237003099051,1.55439895767868e-36,1.27593003802645e-34,"Up"
"ADGRG3",938.571728171687,1.2868939291536,0.103283744895937,1.60470808549252e-36,1.3102568875831e-34,"Up"
"ATP9A",2231.9650297392,-0.901686355233554,0.0723422698322323,1.69990856424658e-36,1.37916362112296e-34,"Down"
"RNF128",363.836468749028,-1.4376880631758,0.115631665878138,1.70697415522606e-36,1.37916362112296e-34,"Down"
"FERMT1",806.183758879341,-1.04413976081932,0.083922678256671,1.74913080818785e-36,1.40586388708099e-34,"Down"
"GINS4",275.447299534172,1.60327435373113,0.129433798801799,4.26838147723103e-36,3.41293590448856e-34,"Up"
"KRT19",17214.3261595216,-1.25630966324694,0.101611646378072,4.45184330231041e-36,3.54128071346671e-34,"Down"
"ATF4",4147.9499320131,0.57286057348611,0.0462551559947719,1.10823683372937e-35,8.7704158041598e-34,"Up"
"APP",3800.95016463176,-0.709324535943169,0.0572945004739182,1.13980342101806e-35,8.97420734344423e-34,"Down"
"TGFBR1",1776.1044264644,1.530478617884,0.124738816186538,1.21117822177025e-35,9.48776767429362e-34,"Up"
"SLC25A20",1008.41197804368,0.989854353724778,0.0804193309580235,1.55663548760241e-35,1.21323226488285e-33,"Up"
"CALR",34966.30379556,0.674732108645794,0.0548567701372476,2.62093397913303e-35,2.03247503346638e-33,"Up"
"VSIG2",540.42618487078,-1.43133014016447,0.117608445790994,3.7896798851955e-35,2.92411699941685e-33,"Down"
"SLC12A2",1152.06958815325,-1.56526302578482,0.129084267064144,6.15150143023771e-35,4.72288408315564e-33,"Down"
"PLCD3",802.232953824888,-1.86819565069556,0.154093951573663,6.20622653197978e-35,4.74131127928277e-33,"Down"
"STK17B",10132.6483999554,1.51579841917442,0.125508783387169,1.27093200956644e-34,9.6615875722312e-33,"Up"
"SLFN11",1457.35971832306,1.22794609774945,0.101885902795669,2.08510808984421e-34,1.57732294325862e-32,"Up"
"OR7A10",1341.72947376443,1.92696472191775,0.160488635177018,2.23574987067429e-34,1.68302887825588e-32,"Up"
"ADGRF1",460.629805923776,-1.25290447555998,0.103880844472486,2.39097237653797e-34,1.79114008323951e-32,"Down"
"MICB",2301.18692541029,0.891589550283467,0.0739247483322489,3.05791120075137e-34,2.27969495893696e-32,"Up"
"CCDC167",463.862874989986,1.58337935603317,0.131951293002364,3.66998928152575e-34,2.7228497400243e-32,"Up"
"LPCAT2",737.379674724355,-1.48154872647852,0.123812300633199,3.73465822265761e-34,2.75757156421303e-32,"Down"
"CCL4",6372.6639023491,1.64443561514225,0.137633623692474,5.67806200303572e-34,4.17256442051653e-32,"Up"
"CTSC",13444.5058055081,0.999717733192691,0.0834635774558075,7.16105350641427e-34,5.23741126592346e-32,"Up"
"GALNT12",364.844914184677,-1.23304558337252,0.103853434849422,1.22112668646459e-33,8.88888067241582e-32,"Down"
"SPNS2",1098.2969329269,-1.76704698308026,0.148852052473887,1.27267794820776e-33,9.22064135997283e-32,"Down"
"CPNE7",231.546325907178,-2.31683621120452,0.1957946653811,2.25721836315333e-33,1.62772868131693e-31,"Down"
"IDO1",9213.53302594504,0.99690186520177,0.083687946455134,2.31489882842861e-33,1.66155901024699e-31,"Up"
"C1orf116",714.898717050559,-1.28057038420344,0.108346082192718,4.57844877714531e-33,3.27104729300492e-31,"Down"
"MALL",346.954195299194,-1.76413225044755,0.149627188394169,4.79686387038114e-33,3.4112996888351e-31,"Down"
"SCD",5894.89438462216,-0.876853631567767,0.0742597338121459,6.29808369251215e-33,4.45834988728658e-31,"Down"
"TC2N",1523.5770546282,-1.52938047154181,0.130418757867616,8.2829701424085e-33,5.83665731678758e-31,"Down"
"DCBLD2",5715.95955610951,-1.03133328005592,0.0884833245423686,1.71770880525239e-32,1.20489464921159e-30,"Down"
"APOBEC3H",1010.27268150015,-1.41811926171533,0.12205373001898,1.87003060382589e-32,1.30580598544077e-30,"Down"
"ARHGDIB",13413.0746992486,0.666746666218267,0.0567076760418076,1.94445226143923e-32,1.35165708551938e-30,"Up"
"CRIP2",1778.90548065531,-1.48479684351995,0.127482562615613,2.13364423387087e-32,1.47652008148409e-30,"Down"
"MB21D2",425.173462341204,1.41908072199764,0.121666847229755,2.18185345023616e-32,1.5031411805377e-30,"Up"
"NPC1",1433.9936851275,-0.747977995234098,0.0637439351137402,2.58908515572964e-32,1.77576720547643e-30,"Down"
"HIRIP3",710.804353504092,1.4084976908561,0.121022015333921,2.82654495924751e-32,1.93005494739414e-30,"Up"
"EMP1",1218.33475522162,-1.22878274103919,0.105462524295891,3.1442806985279e-32,2.1375568167261e-30,"Down"
"SERINC2",966.374564307033,-1.9676009501007,0.170266032535885,4.93924822144154e-32,3.3430911646178e-30,"Down"
"TEAD1",813.381431236396,-1.49416835196855,0.129214504858612,5.5347296699459e-32,3.72977940028843e-30,"Down"
"ERI1",2469.9082816116,1.65740301540821,0.143480945065416,5.96020332686365e-32,3.99903729305043e-30,"Up"
"BTG2",3321.71672755265,0.762348642167833,0.0653706692916178,6.56759836531091e-32,4.38749688196874e-30,"Up"
"IFFO2",1431.65554190732,-1.11276701283193,0.0961866160092561,8.29628297538793e-32,5.51845857224942e-30,"Down"
"CSF2",83.1445792823767,2.60917924960063,0.22628148349545,1.0476856167482e-31,6.93900619641985e-30,"Up"
"PTGER4",2223.89115182435,0.82515714080917,0.0712292518663838,1.27253473294711e-31,8.39220341830758e-30,"Up"
"SERPINA1",5849.96802831672,-0.747520266806841,0.0646288892692549,1.81781120009343e-31,1.19372180595072e-29,"Down"
