celltype	feature	comparison	group1	group2	pval	logFC	pct.1	pct.2	padj
mNK_c5-KLRC2	PID-TNF-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.83998954662791e-06	0.121639248726856	1	1	0.000360637951139071
mNK_c5-KLRC2	PID-AURORA-A-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	3.14082994634716e-06	0.128516464614864	1	1	0.000615602669484044
mNK_c5-KLRC2	PID-NCADHERIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	3.5424562794069e-06	0.143908218653463	1	0.999	0.000694321430763752
mNK_c5-KLRC2	PID-P38-ALPHA-BETA-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	4.45367490894456e-06	-0.103167362767949	0.998	0.999	0.000872920282153134
mNK_c5-KLRC2	PID-PDGFRA-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	6.03645809026864e-06	0.219024926481942	0.984	0.98	0.00118314578569265
mNK_c5-KLRC2	PID-ECADHERIN-NASCENT-AJ-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.6823728485797e-05	0.095536028771253	1	1	0.00329745078321622
mNK_c5-KLRC2	PID-P73PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.34638230572714e-05	-0.0492551716583249	1	1	0.00459890931922519
mNK_c5-KLRC2	PID-CD8-TCR-DOWNSTREAM-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	3.2371943052927e-05	0.0599656087970661	1	1	0.00634490083837369
mNK_c5-KLRC2	PID-SMAD2-3PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	5.47827796391378e-05	-0.164549967256317	0.854	0.898	0.010737424809271
mNK_c5-KLRC2	PID-HDAC-CLASSI-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	8.02403109150772e-05	0.120883482159734	1	1	0.0157271009393551
mNK_c5-KLRC2	PID-HDAC-CLASSIII-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	8.25888818294285e-05	-0.107795021724528	0.998	0.996	0.016187420838568
mNK_c5-KLRC2	PID-HDAC-CLASSII-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000114160989597743	0.103299810074717	1	0.999	0.0223755539611576
mNK_c5-KLRC2	PID-HEDGEHOG-GLI-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000126470461642422	0.138166950847778	1	0.999	0.0247882104819148
mNK_c5-KLRC2	PID-PI3KCI-AKT-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000130507258657346	0.0991358608198181	1	0.999	0.0255794226968398
mNK_c5-KLRC2	PID-BETA-CATENIN-DEG-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000164786869667474	0.188694850134492	0.953	0.955	0.0322982264548249
mNK_c5-KLRC2	PID-IL8-CXCR2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000218368898259674	0.0900461618825501	1	1	0.0428003040588962
mNK_c5-KLRC2	PID-SYNDECAN-3-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000356737006409383	-0.131223470226575	0.819	0.866	0.069920453256239
mNK_c5-KLRC2	PID-ERBB2-ERBB3-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00045547131892071	0.130869670222043	0.998	1	0.0892723785084593
mNK_c5-KLRC2	PID-FCER1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000579923885127302	0.0870208269619313	1	1	0.113665081484951
mNK_c5-KLRC2	PID-FAS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.000687776040903862	-0.0710438236274831	0.988	0.986	0.134804104017157
mNK_c5-KLRC2	PID-NOTCH-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00169419793975267	0.09149342140707	1	0.999	0.332062796191524
mNK_c5-KLRC2	PID-LKB1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00269455544715636	0.0605010924581171	1	1	0.528132867642646
mNK_c5-KLRC2	PID-NFAT-3PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00272628109336292	0.0772376462968198	1	1	0.534351094299133
mNK_c5-KLRC2	PID-NEPHRIN-NEPH1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00295195527037489	0.12801522700038	0.996	0.997	0.578583232993478
mNK_c5-KLRC2	PID-INTEGRIN3-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00389852024620082	-0.0267128803727559	0.959	0.974	0.76410996825536
mNK_c5-KLRC2	PID-RAC1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0050303910029447	0.0489656954040898	1	1	0.985956636577161
mNK_c5-KLRC2	PID-PTP1B-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.00737667587184115	-0.0273680637962981	1	1	1
mNK_c5-KLRC2	PID-RAC1-REG-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0143738771149112	-0.056905217095089	0.996	0.997	1
mNK_c5-KLRC2	PID-RAS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0151244466206109	-0.0238383757075544	1	0.999	1
mNK_c5-KLRC2	PID-NETRIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0174698242750489	-0.0325377299690395	1	1	1
mNK_c5-KLRC2	PID-INSULIN-GLUCOSE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0176090865916401	-0.0345589232054082	1	0.996	1
mNK_c5-KLRC2	PID-FOXM1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0192006228519859	-0.00169701384571663	0.817	0.861	1
mNK_c5-KLRC2	PID-ARF-3PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0207962704467371	0.106830673043698	0.998	0.991	1
mNK_c5-KLRC2	PID-TAP63-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0219344759479924	-0.0399301383201358	0.99	0.994	1
mNK_c5-KLRC2	PID-RETINOIC-ACID-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0222628086464034	-0.042773476411015	0.961	0.96	1
mNK_c5-KLRC2	PID-RXR-VDR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0237411338386486	0.135647263604388	0.978	0.975	1
mNK_c5-KLRC2	PID-TOLL-ENDOGENOUS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0238538426438079	0.0873483750434318	0.994	0.996	1
mNK_c5-KLRC2	PID-MET-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0261255156789444	0.0643352889592848	1	1	1
mNK_c5-KLRC2	PID-CONE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0273903246981873	0.336686073588417	0.083	0.117	1
mNK_c5-KLRC2	PID-TCR-RAS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0286395169162282	-0.053782614270979	0.968	0.977	1
mNK_c5-KLRC2	PID-PDGFRB-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.034223985557929	-0.00545752576445313	1	1	1
mNK_c5-KLRC2	PID-EPO-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0473478582265203	0.100556778340484	1	0.994	1
mNK_c5-KLRC2	PID-IL4-2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0513719435468027	0.000590776769105794	1	1	1
mNK_c5-KLRC2	PID-BETA-CATENIN-NUC-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.051439542827505	0.0551830219121849	1	1	1
mNK_c5-KLRC2	PID-RANBP2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.052778396191001	0.0989136730122109	0.972	0.972	1
mNK_c5-KLRC2	PID-PI3K-PLC-TRK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0538700474045565	-0.00929932532897215	0.998	0.997	1
mNK_c5-KLRC2	PID-MYC-REPRESS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.058952854939076	-0.00997822676681803	1	1	1
mNK_c5-KLRC2	PID-DELTA-NP63-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0633394090952563	-0.00720026882418612	1	0.999	1
mNK_c5-KLRC2	PID-ALK2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0697621384027795	0.136460919269175	0.779	0.742	1
mNK_c5-KLRC2	PID-NFKAPPAB-ATYPICAL-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0708095786297715	0.0621483548278623	1	0.997	1
mNK_c5-KLRC2	PID-NECTIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0714953402304082	0.0579658713446252	1	0.999	1
mNK_c5-KLRC2	PID-SHP2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.072091467381643	0.0507695255686968	1	1	1
mNK_c5-KLRC2	PID-S1P-S1P1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0725172601050634	-0.0204827695767866	0.996	0.993	1
mNK_c5-KLRC2	PID-MTOR-4PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0748793034046915	-0.00795944498399503	1	1	1
mNK_c5-KLRC2	PID-ATR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0765315779575984	-0.0207391165891195	1	0.999	1
mNK_c5-KLRC2	PID-KIT-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0769257100683302	-0.00305256954726119	0.994	0.999	1
mNK_c5-KLRC2	PID-P53-DOWNSTREAM-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0770082963646763	0.000866023784287684	1	1	1
mNK_c5-KLRC2	PID-INTEGRIN5-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0771730776448622	0.148404450897139	0.892	0.87	1
mNK_c5-KLRC2	PID-AJDISS-2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0774043810072689	0.0743250017352244	1	0.999	1
mNK_c5-KLRC2	PID-VEGF-VEGFR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0794491631188562	-0.0456081107081356	0.124	0.153	1
mNK_c5-KLRC2	PID-S1P-S1P3-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0821265766893858	-0.00606593317669102	0.996	0.998	1
mNK_c5-KLRC2	PID-HES-HEY-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0860935199930898	-0.0264375349026587	0.988	0.995	1
mNK_c5-KLRC2	PID-P53-REGULATION-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.0881146005396941	-0.00544847472511778	1	1	1
mNK_c5-KLRC2	PID-FGF-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.104518231271128	0.0956606051587228	0.998	0.993	1
mNK_c5-KLRC2	PID-IL27-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.123362086923003	-0.0195017540129303	1	0.998	1
mNK_c5-KLRC2	PID-HEDGEHOG-2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.128539602088689	-0.0368959081918119	0.817	0.843	1
mNK_c5-KLRC2	PID-EPHA2-FWD-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.133926690347307	-0.0193047900189307	1	0.994	1
mNK_c5-KLRC2	PID-WNT-SIGNALING-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.135531467478786	0.410413942460787	0.132	0.158	1
mNK_c5-KLRC2	PID-HIF1A-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.137874360531094	0.0427628688706534	1	1	1
mNK_c5-KLRC2	PID-LIS1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.140118596662859	0.0619385469518643	1	0.998	1
mNK_c5-KLRC2	PID-ANTHRAX-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.141329932804043	-0.0032915980583077	0.909	0.92	1
mNK_c5-KLRC2	PID-AVB3-INTEGRIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.148066318812447	0.00470598211704765	1	1	1
mNK_c5-KLRC2	PID-ERB-GENOMIC-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.151908265040009	-0.0162562777181221	0.913	0.94	1
mNK_c5-KLRC2	PID-ARF6-TRAFFICKING-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.166087405996211	0.0617676266360259	0.998	1	1
mNK_c5-KLRC2	PID-WNT-CANONICAL-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.171405376603197	0.125586602971543	0.797	0.781	1
mNK_c5-KLRC2	PID-IFNG-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.182804911029386	0.0672372545618094	1	1	1
mNK_c5-KLRC2	PID-FANCONI-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.218693589797271	0.0911273947022204	0.738	0.758	1
mNK_c5-KLRC2	PID-PS1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.254428302018205	0.0690872290857905	1	0.999	1
mNK_c5-KLRC2	PID-RET-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.258974143988484	0.0605529995870402	1	0.998	1
mNK_c5-KLRC2	PID-MAPK-TRK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.259973621755922	0.0777532612158467	0.994	0.996	1
mNK_c5-KLRC2	PID-BCR-5PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.275971679183467	0.0500778686774499	1	1	1
mNK_c5-KLRC2	PID-VEGFR1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.281660785926741	-0.00808116502276546	0.998	0.996	1
mNK_c5-KLRC2	PID-IGF1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.281897560456683	0.047098429692622	1	0.999	1
mNK_c5-KLRC2	PID-ENDOTHELIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.295243294080413	0.00830286807799974	1	0.999	1
mNK_c5-KLRC2	PID-ER-NONGENOMIC-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.296287106310082	0.00516500228239192	1	0.999	1
mNK_c5-KLRC2	PID-ARF6-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.303297584030026	-0.00529320055377624	0.99	0.988	1
mNK_c5-KLRC2	PID-HIF1-TFPATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.303912126568812	0.026708520256586	1	1	1
mNK_c5-KLRC2	PID-AR-NONGENOMIC-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.305192713334816	-0.00347302272805994	0.998	0.999	1
mNK_c5-KLRC2	PID-HIF2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.312105553938714	0.000602149631188542	1	0.999	1
mNK_c5-KLRC2	PID-PRL-SIGNALING-EVENTS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.347262884708623	-0.0116827890103361	1	0.998	1
mNK_c5-KLRC2	PID-IL8-CXCR1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.402800300662692	-0.00910822690527668	0.998	0.999	1
mNK_c5-KLRC2	PID-HNF3B-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.413847371227609	0.0760884142193117	0.988	0.981	1
mNK_c5-KLRC2	PID-VEGFR1-2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.415323190273258	0.012482316170606	1	1	1
mNK_c5-KLRC2	PID-LPA4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.454016949598819	0.0833450172218448	0.396	0.405	1
mNK_c5-KLRC2	PID-TRKR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.463044048319461	0.00800485736958567	1	1	1
mNK_c5-KLRC2	PID-ANGIOPOIETIN-RECEPTOR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.471958568157127	0.0109307672247341	1	1	1
mNK_c5-KLRC2	PID-TRAIL-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.487894677104179	0.00810851953306946	0.996	0.992	1
mNK_c5-KLRC2	PID-FOXO-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.538817304218663	0.0400826816935322	1	1	1
mNK_c5-KLRC2	PID-MYC-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.609217405648579	0.0620982779276149	0.97	0.964	1
mNK_c5-KLRC2	PID-ERBB1-INTERNALIZATION-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.610758659357249	0.0502220187862918	1	1	1
mNK_c5-KLRC2	PID-FAK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.622489922295146	0.028306154135409	1	1	1
mNK_c5-KLRC2	PID-ERA-GENOMIC-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.624487912360571	0.0161903610179035	1	1	1
mNK_c5-KLRC2	PID-RHOA-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.695573111431313	0.0272238159752285	1	0.999	1
mNK_c5-KLRC2	PID-INTEGRIN-A9B1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.702351326522022	0.0856949427073301	0.911	0.912	1
mNK_c5-KLRC2	PID-P38-MK2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.71769797390811	0.00453115275657101	1	0.999	1
mNK_c5-KLRC2	PID-EPHB-FWD-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.72820137783313	0.0380196768554271	1	0.998	1
mNK_c5-KLRC2	PID-ECADHERIN-KERATINOCYTE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.759823721737408	0.0203493756758246	1	0.998	1
mNK_c5-KLRC2	PID-RHODOPSIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.835751580432795	0.0822726682651584	0.55	0.541	1
mNK_c5-KLRC2	PID-TCPTP-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.852186118248199	0.0306090558556877	1	1	1
mNK_c5-KLRC2	PID-DNA-PK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.881407096371167	0.0203541998917203	0.976	0.97	1
mNK_c5-KLRC2	PID-E2F-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.929742693109202	0.0302990900109545	1	0.999	1
mNK_c5-KLRC2	PID-THROMBIN-PAR1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.967609784420664	0.0163239717754373	1	1	1
mNK_c5-KLRC2	PID-ATM-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	0.970959887404789	0.0294205576359738	0.986	0.993	1
mNK_c6-EGR2	PID-MYC-ACTIV-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	3.77243605448094e-35	0.216541737221755	1	1	7.39397466678265e-33
mNK_c6-EGR2	PID-CXCR3-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	4.9663670002236e-35	-0.410170879891268	1	1	9.73407932043826e-33
mNK_c6-EGR2	PID-TCR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.9958174232855e-30	-0.280125465441774	1	1	5.87180214963958e-28
mNK_c6-EGR2	PID-CXCR4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.67895059646313e-28	-0.186041706633119	1	1	3.29074316906773e-26
mNK_c6-EGR2	PID-CD8-TCR-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.3500439084922e-20	-0.167311581540764	1	1	2.64608606064472e-18
mNK_c6-EGR2	PID-SYNDECAN-1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.16133122636093e-18	-0.150071541851404	1	1	2.27620920366743e-16
mNK_c6-EGR2	PID-TELOMERASE-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	6.60592101369503e-18	0.239649019627778	1	1	1.29476051868423e-15
mNK_c6-EGR2	PID-VEGFR1-2-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.26076994295604e-17	-0.143127159079064	1	1	2.47110908819383e-15
mNK_c6-EGR2	PID-ERBB1-RECEPTOR-PROXIMAL-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	5.58685922896938e-17	-0.336131730941112	0.992	0.996	1.095024408878e-14
mNK_c6-EGR2	PID-ERBB-NETWORK-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	7.22413504912303e-17	0.209932504073916	0.992	0.97	1.41593046962811e-14
mNK_c6-EGR2	PID-GLYPICAN-1PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	7.77972519239563e-17	-0.321493782554733	0.97	0.997	1.52482613770954e-14
mNK_c6-EGR2	PID-INTEGRIN-CS-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	5.56989157137907e-16	-0.352180722282679	0.975	0.996	1.0916987479903e-13
mNK_c6-EGR2	PID-SYNDECAN-4-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	6.52260744303307e-16	-0.189386423319826	1	1	1.27843105883448e-13
mNK_c6-EGR2	PID-ALK1-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.52459375071995e-15	-0.214155359276761	0.996	1	4.94820375141111e-13
mNK_c6-EGR2	PID-PDGFRB-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	4.12463961822848e-15	-0.10317504631159	1	1	8.08429365172783e-13
mNK_c6-EGR2	PID-TXA2PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	5.06729668453898e-15	-0.182959577805109	1	1	9.9319015016964e-13
mNK_c6-EGR2	PID-RHOA-REG-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	2.52384947226856e-14	-0.179044138510237	1	1	4.94674496564638e-12
mNK_c6-EGR2	PID-ALPHA-SYNUCLEIN-PATHWAY	OR7A10_Tumor-OR7A10st_Tumor	OR7A10_Tumor	OR7A10st_Tumor	1.8754567195999e-13	-0.214681451040189	0.996	1	3.6758951704158e-11
